0.000000	0.000000
0.000100	0.000001
0.000200	0.000001
0.000300	0.000001
0.000400	0.000002
0.000500	0.000003
0.000600	0.000005
0.000700	0.000008
0.000800	0.000011
0.000900	0.000015
0.001000	0.000021
0.001100	0.000027
0.001200	0.000033
0.001300	0.000036
0.001400	0.000032
0.001500	0.000011
0.001600	-0.000044
0.001700	-0.000163
0.001800	-0.000399
0.001900	-0.000840
0.002000	-0.001631
0.002100	-0.003005
0.002200	-0.005336
0.002300	-0.009208
0.002400	-0.015522
0.002500	-0.025642
0.002600	-0.041603
0.002700	-0.066370
0.002800	-0.104174
0.002900	-0.160867
0.003000	-0.244236
0.003100	-0.364061
0.003200	-0.531503
0.003300	-0.756992
0.003400	-1.045078
0.003500	-1.383639
0.003600	-1.723480
0.003700	-1.943837
0.003800	-1.803223
0.003900	-0.892348
0.004000	1.350394
0.004100	5.435206
0.004200	11.308398
0.004300	17.700055
0.004400	22.078577
0.004500	21.963320
0.004600	16.863341
0.004700	8.770895
0.004800	0.575404
0.004900	-5.790855
0.005000	-9.861376
0.005100	-12.065769
0.005200	-13.051485
0.005300	-13.339953
0.005400	-13.257066
0.005500	-12.974372
0.005600	-12.566936
0.005700	-12.057828
0.005800	-11.446274
0.005900	-10.724209
0.006000	-9.885924
0.006100	-8.932940
0.006200	-7.874873
0.006300	-6.727564
0.006400	-5.510119
0.006500	-4.242208
0.006600	-2.942951
0.006700	-1.631604
0.006800	-0.328477
0.006900	0.945499
0.007000	2.170432
0.007100	3.329070
0.007200	4.406990
0.007300	5.391223
0.007400	6.268902
0.007500	7.027566
0.007600	7.656742
0.007700	8.148901
0.007800	8.499331
0.007900	8.706243
0.008000	8.771166
0.008100	8.698385
0.008200	8.493505
0.008300	8.161904
0.008400	7.708211
0.008500	7.138407
0.008600	6.463541
0.008700	5.700820
0.008800	4.870390
0.008900	3.991137
0.009000	3.078830
0.009100	2.145884
0.009200	1.201493
0.009300	0.253558
0.009400	-0.687295
0.009500	-1.605019
0.009600	-2.479532
