0.000000	0.000000
0.000100	0.000001
0.000200	0.000001
0.000300	0.000002
0.000400	0.000002
0.000500	0.000001
0.000600	-0.000002
0.000700	-0.000006
0.000800	-0.000010
0.000900	-0.000015
0.001000	-0.000015
0.001100	-0.000009
0.001200	0.000007
0.001300	0.000036
0.001400	0.000074
0.001500	0.000110
0.001600	0.000126
0.001700	0.000094
0.001800	-0.000016
0.001900	-0.000222
0.002000	-0.000513
0.002100	-0.000823
0.002200	-0.001012
0.002300	-0.000873
0.002400	-0.000163
0.002500	0.001303
0.002600	0.003507
0.002700	0.006042
0.002800	0.007948
0.002900	0.007671
0.003000	0.003275
0.003100	-0.006942
0.003200	-0.023371
0.003300	-0.043657
0.003400	-0.061264
0.003500	-0.064792
0.003600	-0.039098
0.003700	0.030639
0.003800	0.151108
0.003900	0.309692
0.004000	0.462363
0.004100	0.525982
0.004200	0.383524
0.004300	-0.087106
0.004400	-0.951025
0.004500	-2.119566
0.004600	-3.238339
0.004700	-3.622932
0.004800	-2.372033
0.004900	1.163904
0.005000	6.514267
0.005100	11.335764
0.005200	12.029694
0.005300	6.428309
0.005400	-3.498894
0.005500	-12.432358
0.005600	-15.793629
0.005700	-12.787345
0.005800	-5.881632
0.005900	1.550274
0.006000	7.006354
0.006100	9.400481
0.006200	8.849979
0.006300	6.217320
0.006400	2.655838
0.006500	-0.751071
0.006600	-3.224772
0.006700	-4.393156
0.006800	-4.275719
0.006900	-3.186269
0.007000	-1.593854
0.007100	0.019508
0.007200	1.272668
0.007300	1.951468
0.007400	2.022839
0.007500	1.604279
0.007600	0.903637
0.007700	0.149115
0.007800	-0.470290
0.007900	-0.840583
0.008000	-0.932121
0.008100	-0.787069
0.008200	-0.492577
0.008300	-0.149748
0.008400	0.152071
0.008500	0.351915
0.008600	0.425305
0.008700	0.383226
0.008800	0.261684
0.008900	0.106611
0.009000	-0.038966
0.009100	-0.143215
0.009200	-0.190548
0.009300	-0.182778
0.009400	-0.134881
0.009500	-0.067584
0.009600	-0.000751
