0.000000	0.000000
0.001000	-0.000001
0.002000	-0.000002
0.003000	-0.000003
0.004000	-0.000004
0.005000	-0.000007
0.006000	-0.000012
0.007000	-0.000020
0.008000	-0.000032
0.009000	-0.000052
0.010000	-0.000084
0.011000	-0.000134
0.012000	-0.000211
0.013000	-0.000331
0.014000	-0.000517
0.015000	-0.000800
0.016000	-0.001230
0.017000	-0.001877
0.018000	-0.002842
0.019000	-0.004265
0.020000	-0.006339
0.021000	-0.009317
0.022000	-0.013517
0.023000	-0.019302
0.024000	-0.027016
0.025000	-0.036829
0.026000	-0.048394
0.027000	-0.060199
0.028000	-0.068430
0.029000	-0.065272
0.030000	-0.037058
0.031000	0.035962
0.032000	0.174091
0.033000	0.381954
0.034000	0.624481
0.035000	0.818171
0.036000	0.868325
0.037000	0.738970
0.038000	0.484819
0.039000	0.206253
0.040000	-0.020082
0.041000	-0.169282
0.042000	-0.252920
0.043000	-0.294120
0.044000	-0.312904
0.045000	-0.322225
0.046000	-0.329091
0.047000	-0.336705
0.048000	-0.346046
0.049000	-0.356501
0.050000	-0.365267
0.051000	-0.365443
0.052000	-0.343667
0.053000	-0.279418
0.054000	-0.149709
0.055000	0.055978
0.056000	0.311317
0.057000	0.538471
0.058000	0.636238
0.059000	0.550409
0.060000	0.320517
0.061000	0.047126
0.062000	-0.181955
0.063000	-0.331468
0.064000	-0.408885
0.065000	-0.437836
0.066000	-0.440155
0.067000	-0.429846
0.068000	-0.413747
0.069000	-0.394483
0.070000	-0.373363
0.071000	-0.352106
0.072000	-0.333109
0.073000	-0.318659
0.074000	-0.309805
0.075000	-0.305446
0.076000	-0.301843
0.077000	-0.292262
0.078000	-0.266135
0.079000	-0.207590
0.080000	-0.095540
0.081000	0.089639
0.082000	0.347957
0.083000	0.635328
0.084000	0.858661
0.085000	0.920302
0.086000	0.791053
0.087000	0.536274
0.088000	0.262952
0.089000	0.048719
0.090000	-0.083232
0.091000	-0.146819
0.092000	-0.167802
0.093000	-0.168991
0.094000	-0.165875
0.095000	-0.167162
0.096000	-0.176081
0.097000	-0.190741
0.098000	-0.203226
0.099000	-0.197481
0.100000	-0.146619
0.101000	-0.012437
0.102000	0.245815
0.103000	0.643831
0.104000	1.128232
0.105000	1.552910
0.106000	1.732243
0.107000	1.564984
0.108000	1.117000
0.109000	0.569266
0.110000	0.089439
0.111000	-0.246154
0.112000	-0.442841
0.113000	-0.541332
0.114000	-0.582816
0.115000	-0.595917
0.116000	-0.596986
0.117000	-0.594465
0.118000	-0.592487
0.119000	-0.592613
0.120000	-0.594719
0.121000	-0.598077
0.122000	-0.602391
0.123000	-0.607636
0.124000	-0.612375
0.125000	-0.611374
0.126000	-0.593382
0.127000	-0.539726
0.128000	-0.425796
0.129000	-0.230359
0.130000	0.042826
0.131000	0.339289
0.132000	0.555173
0.133000	0.593236
0.134000	0.438877
0.135000	0.173778
0.136000	-0.090428
0.137000	-0.282859
0.138000	-0.389173
0.139000	-0.427608
0.140000	-0.423443
0.141000	-0.397155
0.142000	-0.362529
0.143000	-0.328042
0.144000	-0.298027
0.145000	-0.273339
0.146000	-0.252404
0.147000	-0.232276
0.148000	-0.208141
0.149000	-0.171102
0.150000	-0.105951
0.151000	0.008720
0.152000	0.194604
0.153000	0.456717
0.154000	0.757230
0.155000	1.004543
0.156000	1.092857
0.157000	0.980090
0.158000	0.725688
0.159000	0.441916
0.160000	0.215493
0.161000	0.074566
0.162000	0.004780
0.163000	-0.022616
0.164000	-0.032847
0.165000	-0.041190
0.166000	-0.053496
0.167000	-0.069714
0.168000	-0.086906
0.169000	-0.099207
0.170000	-0.094819
0.171000	-0.053694
0.172000	0.048655
0.173000	0.226884
0.174000	0.462982
0.175000	0.693178
0.176000	0.835469
0.177000	0.856215
0.178000	0.808085
0.179000	0.778389
0.180000	0.792727
0.181000	0.782119
0.182000	0.653825
0.183000	0.388203
0.184000	0.055926
0.185000	-0.248529
0.186000	-0.470841
0.187000	-0.606386
0.188000	-0.676488
0.189000	-0.706212
0.190000	-0.714912
0.191000	-0.715167
0.192000	-0.714192
0.193000	-0.715225
0.194000	-0.718886
0.195000	-0.724448
0.196000	-0.730506
0.197000	-0.735206
0.198000	-0.736618
0.199000	-0.732990
0.200000	-0.721911
0.201000	-0.698039
0.202000	-0.650482
0.203000	-0.561899
0.204000	-0.411201
0.205000	-0.182629
0.206000	0.115128
0.207000	0.425525
0.208000	0.645310
0.209000	0.678826
0.210000	0.513309
0.211000	0.233303
0.212000	-0.044763
0.213000	-0.242841
0.214000	-0.336329
0.215000	-0.328982
0.216000	-0.228515
0.217000	-0.043938
0.218000	0.196747
0.219000	0.428992
0.220000	0.568752
0.221000	0.574723
0.222000	0.502571
0.223000	0.483508
0.224000	0.636052
0.225000	0.978233
0.226000	1.391503
0.227000	1.666401
0.228000	1.629476
0.229000	1.266393
0.230000	0.724075
0.231000	0.193183
0.232000	-0.206293
0.233000	-0.450887
0.234000	-0.574482
0.235000	-0.623774
0.236000	-0.635911
0.237000	-0.634104
0.238000	-0.630007
0.239000	-0.627194
0.240000	-0.625011
0.241000	-0.622489
0.242000	-0.620711
0.243000	-0.621907
0.244000	-0.625384
0.245000	-0.623189
0.246000	-0.598861
0.247000	-0.529411
0.248000	-0.389925
0.249000	-0.165303
0.250000	0.126249
0.251000	0.411479
0.252000	0.578697
