0.000000	0.000000
0.001000	0.000400
0.002000	0.004838
0.003000	0.019283
0.004000	0.045850
0.005000	0.081576
0.006000	0.121269
0.007000	0.159456
0.008000	0.191447
0.009000	0.213830
0.010000	0.224591
0.011000	0.223003
0.012000	0.209419
0.013000	0.185040
0.014000	0.151634
0.015000	0.111304
0.016000	0.066319
0.017000	0.018941
0.018000	-0.028723
0.019000	-0.074834
0.020000	-0.117883
0.021000	-0.156688
0.022000	-0.190357
0.023000	-0.218291
0.024000	-0.240063
0.025000	-0.253167
0.026000	-0.251715
0.027000	-0.232005
0.028000	-0.196157
0.029000	-0.149514
0.030000	-0.098292
0.031000	-0.048233
0.032000	-0.003935
0.033000	0.031386
0.034000	0.055885
0.035000	0.068940
0.036000	0.070937
0.037000	0.063028
0.038000	0.046908
0.039000	0.024575
0.040000	-0.001898
0.041000	-0.030538
0.042000	-0.059542
0.043000	-0.087354
0.044000	-0.112711
0.045000	-0.134647
0.046000	-0.152489
0.047000	-0.165684
0.048000	-0.171267
0.049000	-0.163017
0.050000	-0.137459
0.051000	-0.097027
0.052000	-0.047266
0.053000	0.005554
0.054000	0.055792
0.055000	0.099033
0.056000	0.132221
0.057000	0.153647
0.058000	0.162881
0.059000	0.160539
0.060000	0.147947
0.061000	0.126867
0.062000	0.099289
0.063000	0.067276
0.064000	0.032841
0.065000	-0.002164
0.066000	-0.036122
0.067000	-0.067682
0.068000	-0.095774
0.069000	-0.119634
0.070000	-0.138783
0.071000	-0.152069
0.072000	-0.151846
0.073000	-0.126192
0.074000	-0.071361
0.075000	0.006147
0.076000	0.095332
0.077000	0.184597
0.078000	0.263919
0.079000	0.325863
0.080000	0.365841
0.081000	0.381889
0.082000	0.374247
0.083000	0.344920
0.084000	0.297203
0.085000	0.235132
0.086000	0.162979
0.087000	0.084886
0.088000	0.004680
0.089000	-0.074198
0.090000	-0.148787
0.091000	-0.216702
0.092000	-0.276146
0.093000	-0.325915
0.094000	-0.365313
0.095000	-0.393272
0.096000	-0.405082
0.097000	-0.394719
0.098000	-0.361493
0.099000	-0.310052
0.100000	-0.247243
0.101000	-0.180120
0.102000	-0.114867
0.103000	-0.056277
0.104000	-0.007563
0.105000	0.029588
0.106000	0.054795
0.107000	0.068639
0.108000	0.072314
0.109000	0.067419
0.110000	0.055757
0.111000	0.039168
0.112000	0.019463
0.113000	-0.001676
0.114000	-0.022765
0.115000	-0.042513
0.116000	-0.059858
0.117000	-0.073996
0.118000	-0.084372
0.119000	-0.090709
0.120000	-0.092865
0.121000	-0.088427
0.122000	-0.071266
0.123000	-0.037440
0.124000	0.010873
0.125000	0.068075
0.126000	0.127587
0.127000	0.183305
0.128000	0.230399
0.129000	0.265594
0.130000	0.287141
0.131000	0.294626
0.132000	0.288724
0.133000	0.270891
0.134000	0.243107
0.135000	0.207681
0.136000	0.166990
0.137000	0.123266
0.138000	0.078486
0.139000	0.035013
0.140000	-0.001430
0.141000	-0.023689
0.142000	-0.029425
0.143000	-0.021417
0.144000	-0.003224
0.145000	0.025612
0.146000	0.066245
0.147000	0.114959
0.148000	0.164890
0.149000	0.208866
0.150000	0.240894
0.151000	0.256944
0.152000	0.255194
0.153000	0.235692
0.154000	0.199847
0.155000	0.150031
0.156000	0.089324
0.157000	0.021251
0.158000	-0.050644
